trial,opt1Chosen,blueRewarded,reactionTime,chosenOptionRewarded,stableBlock,pointsWon,trueProbability,subnr,blueReward,greenReward
192,0,1,1.047152073,0,0,0,0.8,7,23,9
193,0,1,0.585880609,0,0,0,0.8,7,36,81
194,1,1,0.494475114,1,0,64,0.8,7,64,14
195,1,0,0.4144964,0,0,0,0.8,7,75,57
196,0,0,0.465870732,1,0,58,0.8,7,50,58
197,1,1,0.635205388,1,0,62,0.8,7,62,2
198,0,1,0.917886915,0,0,0,0.8,7,32,94
199,1,0,0.701155084,0,0,0,0.8,7,31,62
0,1,1,1.044450045,1,1,27,0.75,5,27,15
1,1,1,2.387758194,1,1,78,0.75,5,78,85
2,1,1,0.392578126,1,1,64,0.75,5,64,29
3,1,1,0.405125101,1,1,73,0.75,5,73,91
4,1,1,0.601328137,1,1,90,0.75,5,90,12
5,1,0,0.40522924,0,1,0,0.75,5,77,62
6,1,1,0.425263288,1,1,21,0.75,5,21,29
7,1,1,0.436512613,1,1,5,0.75,5,5,51
8,1,0,0.487466306,0,1,0,0.75,5,16,54
9,1,1,0.696072939,1,1,72,0.75,5,72,6
10,1,1,0.639685956,1,1,13,0.75,5,13,44
11,1,1,0.41048474,1,1,23,0.75,5,23,22
12,1,0,0.398558669,0,1,0,0.75,5,46,92
13,1,1,0.554595809,1,1,47,0.75,5,47,70
14,1,1,0.992439275,1,1,9,0.75,5,9,12
15,1,1,0.413181463,1,1,51,0.75,5,51,36
16,1,1,0.640492196,1,1,8,0.75,5,8,31
17,1,1,0.419147819,1,1,17,0.75,5,17,31
18,1,1,0.42261305,1,1,75,0.75,5,75,57
19,1,1,0.43395625,1,1,34,0.75,5,34,80
20,1,1,0.364441231,1,1,31,0.75,5,31,47
21,1,1,0.505848635,1,1,82,0.75,5,82,80
22,1,1,0.681913484,1,1,99,0.75,5,99,42
23,1,1,0.626582068,1,1,97,0.75,5,97,74
24,1,1,0.557933056,1,1,58,0.75,5,58,36
25,0,1,3.721107425,0,1,0,0.75,5,24,95
26,1,1,0.416540745,1,1,30,0.75,5,30,76
27,1,1,0.45191931,1,1,68,0.75,5,68,2
28,1,1,0.349990492,1,1,58,0.75,5,58,76
29,1,0,0.363917221,0,1,0,0.75,5,20,92
30,1,1,0.32920846,1,1,96,0.75,5,96,35
31,1,1,0.360003441,1,1,34,0.75,5,34,8
32,1,1,0.509960428,1,1,15,0.75,5,15,86
33,1,1,0.285931704,1,1,33,0.75,5,33,10
34,1,0,0.294584821,0,1,0,0.75,5,12,55
35,1,1,0.526609235,1,1,78,0.75,5,78,92
36,1,0,1.021860238,0,1,0,0.75,5,80,53
37,1,1,0.593262419,1,1,59,0.75,5,59,6
38,1,1,1.165881959,1,1,8,0.75,5,8,45
39,1,1,0.915265431,1,1,20,0.75,5,20,70
40,1,0,0.346612193,0,1,0,0.75,5,78,27
41,1,1,0.640558301,1,1,36,0.75,5,36,90
42,1,0,0.851188532,0,1,0,0.75,5,84,46
43,1,1,0.397178915,1,1,14,0.75,5,14,24
44,1,0,0.369240336,0,1,0,0.75,5,70,20
45,1,1,1.094472533,1,1,20,0.75,5,20,85
46,1,0,1.318412815,0,1,0,0.75,5,40,75
47,1,1,0.365831852,1,1,34,0.75,5,34,67
48,1,1,0.467281031,1,1,93,0.75,5,93,11
49,1,1,1.164558349,1,1,84,0.75,5,84,84
50,1,1,1.410468742,1,1,63,0.75,5,63,46
51,1,0,0.36656444,0,1,0,0.75,5,87,66
52,1,1,1.395848061,1,1,22,0.75,5,22,91
53,1,1,1.359903529,1,1,7,0.75,5,7,12
54,1,1,0.645894999,1,1,68,0.75,5,68,61
55,1,0,0.335851261,0,1,0,0.75,5,54,2
56,1,1,0.374624726,1,1,52,0.75,5,52,10
57,1,1,0.315822042,1,1,26,0.75,5,26,91
58,1,0,0.331115545,0,1,0,0.75,5,86,55
59,1,1,0.281881488,1,1,83,0.75,5,83,65
60,1,1,0.314518052,1,1,2,0.75,5,2,24
61,1,1,0.369807812,1,1,48,0.75,5,48,63
62,1,0,0.407288155,0,1,0,0.75,5,95,8
63,1,1,0.467164215,1,1,46,0.75,5,46,65
64,1,1,0.292527114,1,1,85,0.75,5,85,18
65,1,0,0.485211189,0,1,0,0.75,5,54,62
66,1,1,0.397968855,1,1,44,0.75,5,44,98
67,1,0,0.465812835,0,1,0,0.75,5,3,67
68,1,0,0.563332237,0,1,0,0.75,5,51,34
69,1,1,0.336518046,1,1,88,0.75,5,88,46
70,1,1,0.503251824,1,1,91,0.75,5,91,3
71,1,0,0.551221736,0,1,0,0.75,5,29,53
72,1,1,0.349159198,1,1,14,0.75,5,14,99
73,1,1,0.387145742,1,1,1,0.75,5,1,73
74,1,1,0.35990866,1,1,32,0.75,5,32,40
75,1,1,2.201182042,1,1,54,0.75,5,54,60
76,1,1,0.373191846,1,1,83,0.75,5,83,58
77,1,0,0.362607798,0,1,0,0.75,5,68,51
78,1,1,0.447882073,1,1,92,0.75,5,92,15
79,1,0,0.473966996,0,1,0,0.75,5,76,30
80,1,1,0.411281623,1,1,17,0.75,5,17,51
81,1,0,0.302533724,0,1,0,0.75,5,97,15
82,1,0,0.350580909,0,1,0,0.75,5,35,41
83,1,1,0.332432816,1,1,60,0.75,5,60,60
84,1,1,0.459305867,1,1,74,0.75,5,74,81
85,1,1,0.669404542,1,1,88,0.75,5,88,48
86,1,1,0.726627346,1,1,34,0.75,5,34,68
87,1,1,0.517933478,1,1,47,0.75,5,47,76
88,1,1,0.389170246,1,1,17,0.75,5,17,19
89,1,1,0.457850349,1,1,47,0.75,5,47,62
90,1,1,0.347815667,1,1,46,0.75,5,46,77
91,1,1,0.385904235,1,1,13,0.75,5,13,43
92,1,0,0.454635351,0,1,0,0.75,5,64,44
93,1,0,0.424548207,0,1,0,0.75,5,90,49
94,1,1,0.331881941,1,1,43,0.75,5,43,22
95,1,0,0.450547102,0,1,0,0.75,5,18,84
96,1,0,0.380524071,0,1,0,0.75,5,30,51
97,1,1,0.273137212,1,1,6,0.75,5,6,11
98,1,1,0.314579026,1,1,7,0.75,5,7,37
99,1,1,0.297860793,1,1,3,0.75,5,3,83
100,1,0,0.56657259,0,0,0,0.2,5,56,13
101,1,0,0.379843099,0,0,0,0.2,5,57,65
102,1,0,0.392454368,0,0,0,0.2,5,31,74
103,1,0,0.325240046,0,0,0,0.2,5,76,72
104,0,0,0.372455334,1,0,11,0.2,5,68,11
105,0,0,0.30600288,1,0,96,0.2,5,94,96
106,0,1,0.289875366,0,0,0,0.2,5,49,43
107,0,0,0.386530271,1,0,57,0.2,5,52,57
108,0,0,0.375244423,1,0,10,0.2,5,79,10
109,0,0,0.428582425,1,0,49,0.2,5,58,49
110,0,1,0.351169817,0,0,0,0.2,5,77,16
111,0,0,0.325218614,1,0,31,0.2,5,93,31
112,0,1,0.332512202,0,0,0,0.2,5,22,14
113,0,0,0.30725797,1,0,35,0.2,5,61,35
114,0,0,0.427206897,1,0,67,0.2,5,47,67
115,0,1,0.270585678,0,0,0,0.2,5,62,52
116,0,1,0.35199447,0,0,0,0.2,5,21,80
117,0,0,0.389856048,1,0,58,0.2,5,68,58
118,0,0,0.274663664,1,0,7,0.2,5,2,7
119,0,1,0.363911788,0,0,0,0.2,5,23,25
120,0,1,0.353191605,0,0,0,0.2,5,92,91
121,0,0,0.447165785,1,0,89,0.2,5,77,89
122,0,0,0.353320193,1,0,99,0.2,5,54,99
123,0,0,0.383149557,1,0,33,0.2,5,7,33
124,0,0,0.347905014,1,0,99,0.2,5,20,99
125,0,0,0.763800405,1,0,62,0.8,5,2,62
126,0,1,0.265178348,0,0,0,0.8,5,97,66
127,0,0,0.346573556,1,0,61,0.8,5,84,61
128,0,1,0.408596068,0,0,0,0.8,5,45,80
129,0,1,0.404535288,0,0,0,0.8,5,100,62
130,0,1,0.624547905,0,0,0,0.8,5,80,38
131,1,1,0.347954517,1,0,49,0.8,5,49,18
132,1,1,0.28997226,1,0,14,0.8,5,14,6
133,1,1,0.354683043,1,0,22,0.8,5,22,16
134,1,0,0.305259424,0,0,0,0.8,5,84,39
135,1,1,0.297199139,1,0,33,0.8,5,33,2
136,1,1,0.305238597,1,0,74,0.8,5,74,97
137,1,0,0.32923774,0,0,0,0.8,5,16,32
138,1,0,0.279857889,0,0,0,0.8,5,74,96
139,1,0,0.282512957,0,0,0,0.8,5,6,3
140,1,1,0.563131205,1,0,72,0.8,5,72,40
141,1,1,0.312498981,1,0,13,0.8,5,13,28
142,1,1,0.463947708,1,0,99,0.8,5,99,37
143,1,1,0.369184192,1,0,60,0.8,5,60,79
144,1,1,0.422569584,1,0,27,0.8,5,27,45
145,1,1,0.38590333,1,0,44,0.8,5,44,6
146,1,0,0.350530802,0,0,0,0.8,5,94,5
147,0,1,0.340494912,0,0,0,0.8,5,51,54
148,1,1,0.363178897,1,0,7,0.8,5,7,77
149,1,1,0.648590816,1,0,66,0.8,5,66,62
150,0,1,1.359090648,0,0,0,0.2,5,45,94
151,1,0,0.349307406,0,0,0,0.2,5,15,79
152,1,0,0.339184282,0,0,0,0.2,5,78,76
153,0,0,0.353785041,1,0,33,0.2,5,54,33
154,0,0,0.391765548,1,0,53,0.2,5,9,53
155,0,0,0.404516875,1,0,65,0.2,5,91,65
156,0,0,0.33658717,1,0,52,0.2,5,87,52
157,0,1,0.375188882,0,0,0,0.2,5,6,67
158,0,0,0.28449158,1,0,24,0.2,5,65,24
159,0,0,0.405245841,1,0,99,0.2,5,89,99
160,0,0,0.545258398,1,0,9,0.2,5,35,9
161,0,1,0.815241283,0,0,0,0.2,5,67,42
162,0,0,0.314517448,1,0,99,0.2,5,46,99
163,0,0,0.337740234,1,0,49,0.2,5,45,49
164,0,0,0.384452641,1,0,62,0.2,5,2,62
165,0,0,0.301322704,1,0,2,0.2,5,87,2
166,0,0,0.349170367,1,0,77,0.2,5,94,77
167,0,0,0.267269862,1,0,75,0.2,5,48,75
168,0,0,0.340594221,1,0,22,0.2,5,57,22
169,0,1,0.299306954,0,0,0,0.2,5,100,40
170,0,1,0.379229741,0,0,0,0.2,5,41,27
171,0,0,0.341729477,1,0,8,0.2,5,22,8
172,0,1,0.340492799,0,0,0,0.2,5,87,23
173,0,1,0.283188496,0,0,0,0.2,5,69,49
174,0,1,0.323923379,0,0,0,0.8,5,18,52
175,0,1,1.277223951,0,0,0,0.8,5,1,84
176,0,1,0.862576104,0,0,0,0.8,5,17,42
177,1,1,1.447796348,1,0,21,0.8,5,21,41
178,1,0,0.290624255,0,0,0,0.8,5,91,96
179,1,1,0.435182664,1,0,71,0.8,5,71,34
180,1,1,0.342596086,1,0,14,0.8,5,14,14
181,1,1,0.925071916,1,0,43,0.8,5,43,70
182,1,1,0.396594535,1,0,67,0.8,5,67,93
183,1,0,0.288582243,0,0,0,0.8,5,33,49
184,0,0,0.873169208,1,0,51,0.8,5,60,51
185,1,1,0.346476059,1,0,22,0.8,5,22,1
186,1,1,0.344474193,1,0,19,0.8,5,19,19
187,1,0,0.639244954,0,0,0,0.8,5,21,78
188,1,1,0.449805458,1,0,72,0.8,5,72,62
189,1,0,1.139861632,0,0,0,0.8,5,26,80
190,1,1,0.434693366,1,0,28,0.8,5,28,84
191,1,1,0.357200769,1,0,49,0.8,5,49,69
192,1,1,0.379380665,1,0,23,0.8,5,23,9
193,1,1,0.607878874,1,0,36,0.8,5,36,81
194,1,1,0.483766839,1,0,64,0.8,5,64,14
195,1,0,0.284636166,0,0,0,0.8,5,75,57
196,1,0,0.541141776,0,0,0,0.8,5,50,58
197,1,1,0.507728553,1,0,62,0.8,5,62,2
198,1,1,0.32378,1,0,32,0.8,5,32,94
199,1,0,0.347203516,0,0,0,0.8,5,31,62
0,1,1,0.800821703,1,1,27,0.75,4,27,15
1,1,1,0.988469917,1,1,78,0.75,4,78,85
2,1,1,1.749683002,1,1,64,0.75,4,64,29
3,1,1,1.309799563,1,1,73,0.75,4,73,91
4,1,1,0.73429305,1,1,90,0.75,4,90,12
5,1,0,1.465850277,0,1,0,0.75,4,77,62
6,1,1,0.766867763,1,1,21,0.75,4,21,29
7,0,1,1.213639456,0,1,0,0.75,4,5,51
8,0,0,0.983538966,1,1,54,0.75,4,16,54
9,1,1,0.81404126,1,1,72,0.75,4,72,6
10,0,1,1.022866474,0,1,0,0.75,4,13,44
11,1,1,0.47954924,1,1,23,0.75,4,23,22
12,0,0,1.812382788,1,1,92,0.75,4,46,92
13,0,1,1.460494783,0,1,0,0.75,4,47,70
14,1,1,1.066033142,1,1,9,0.75,4,9,12
15,1,1,0.827349897,1,1,51,0.75,4,51,36
16,1,1,0.804734365,1,1,8,0.75,4,8,31
17,1,1,0.997634839,1,1,17,0.75,4,17,31
18,1,1,0.996078825,1,1,75,0.75,4,75,57
19,0,1,1.022076783,0,1,0,0.75,4,34,80
20,1,1,0.715837591,1,1,31,0.75,4,31,47
21,1,1,0.642961686,1,1,82,0.75,4,82,80
22,1,1,0.631695757,1,1,99,0.75,4,99,42
23,1,1,0.947641784,1,1,97,0.75,4,97,74
24,1,1,0.769783143,1,1,58,0.75,4,58,36
25,1,1,1.306638569,1,1,24,0.75,4,24,95
26,1,1,0.652152642,1,1,30,0.75,4,30,76
27,1,1,0.449644823,1,1,68,0.75,4,68,2
28,1,1,0.538992401,1,1,58,0.75,4,58,76
29,1,0,0.644245603,0,1,0,0.75,4,20,92
30,1,1,1.178363223,1,1,96,0.75,4,96,35
31,1,1,1.273627738,1,1,34,0.75,4,34,8
32,0,1,1.251071524,0,1,0,0.75,4,15,86
33,1,1,0.622319519,1,1,33,0.75,4,33,10
34,0,0,1.653260957,1,1,55,0.75,4,12,55
35,1,1,1.569981297,1,1,78,0.75,4,78,92
36,1,0,0.722291028,0,1,0,0.75,4,80,53
37,1,1,0.575177729,1,1,59,0.75,4,59,6
38,1,1,1.31947785,1,1,8,0.75,4,8,45
39,1,1,1.205627373,1,1,20,0.75,4,20,70
40,1,0,1.001369089,0,1,0,0.75,4,78,27
41,1,1,1.134950788,1,1,36,0.75,4,36,90
42,1,0,0.736813697,0,1,0,0.75,4,84,46
43,1,1,0.828716909,1,1,14,0.75,4,14,24
44,1,0,0.542393494,0,1,0,0.75,4,70,20
45,1,1,0.722809889,1,1,20,0.75,4,20,85
46,1,0,0.741277381,0,1,0,0.75,4,40,75
47,1,1,0.888939462,1,1,34,0.75,4,34,67
48,1,1,0.592375281,1,1,93,0.75,4,93,11
49,1,1,0.568651875,1,1,84,0.75,4,84,84
50,1,1,0.69436503,1,1,63,0.75,4,63,46
51,1,0,0.634501825,0,1,0,0.75,4,87,66
52,1,1,0.395057561,1,1,22,0.75,4,22,91
53,1,1,0.743839905,1,1,7,0.75,4,7,12
54,1,1,0.659912722,1,1,68,0.75,4,68,61
55,1,0,0.582885883,0,1,0,0.75,4,54,2
56,1,1,0.568743136,1,1,52,0.75,4,52,10
57,1,1,0.507560963,1,1,26,0.75,4,26,91
58,1,0,0.687144503,0,1,0,0.75,4,86,55
59,1,1,0.959558726,1,1,83,0.75,4,83,65
60,1,1,1.191324232,1,1,2,0.75,4,2,24
61,0,1,1.037372213,0,1,0,0.75,4,48,63
62,1,0,0.533789859,0,1,0,0.75,4,95,8
63,1,1,0.791128256,1,1,46,0.75,4,46,65
64,1,1,0.446911185,1,1,85,0.75,4,85,18
65,1,0,0.762188039,0,1,0,0.75,4,54,62
66,1,1,0.550482651,1,1,44,0.75,4,44,98
67,1,0,0.686330036,0,1,0,0.75,4,3,67
68,1,0,0.578226975,0,1,0,0.75,4,51,34
69,1,1,0.606683389,1,1,88,0.75,4,88,46
70,1,1,0.478802772,1,1,91,0.75,4,91,3
71,1,0,1.060661852,0,1,0,0.75,4,29,53
72,0,1,1.024710596,0,1,0,0.75,4,14,99
73,0,1,1.452913972,0,1,0,0.75,4,1,73
74,0,1,1.420129147,0,1,0,0.75,4,32,40
75,1,1,0.89010097,1,1,54,0.75,4,54,60
76,1,1,0.764563346,1,1,83,0.75,4,83,58
77,1,0,0.580939239,0,1,0,0.75,4,68,51
78,1,1,0.470927981,1,1,92,0.75,4,92,15
79,1,0,0.490982326,0,1,0,0.75,4,76,30
80,1,1,0.636517522,1,1,17,0.75,4,17,51
81,1,0,0.578497349,0,1,0,0.75,4,97,15
82,1,0,0.666911631,0,1,0,0.75,4,35,41
83,1,1,0.560989988,1,1,60,0.75,4,60,60
84,1,1,0.632645474,1,1,74,0.75,4,74,81
85,1,1,0.560266091,1,1,88,0.75,4,88,48
86,1,1,0.435741063,1,1,34,0.75,4,34,68
87,1,1,0.988219401,1,1,47,0.75,4,47,76
88,1,1,0.555399732,1,1,17,0.75,4,17,19
89,1,1,0.684427926,1,1,47,0.75,4,47,62
90,1,1,0.447726137,1,1,46,0.75,4,46,77
91,1,1,0.798118477,1,1,13,0.75,4,13,43
92,1,0,0.474503868,0,1,0,0.75,4,64,44
93,1,0,0.4798485,0,1,0,0.75,4,90,49
94,1,1,0.606010103,1,1,43,0.75,4,43,22
95,1,0,0.429069922,0,1,0,0.75,4,18,84
96,0,0,0.821884192,1,1,51,0.75,4,30,51
97,1,1,1.290203314,1,1,6,0.75,4,6,11
98,0,1,1.447593757,0,1,0,0.75,4,7,37
99,0,1,0.920938669,0,1,0,0.75,4,3,83
100,1,0,0.986527737,0,0,0,0.2,4,56,13
101,0,0,0.889787077,1,0,65,0.2,4,57,65
102,1,0,0.71475858,0,0,0,0.2,4,31,74
103,1,0,0.554134059,0,0,0,0.2,4,76,72
104,1,0,0.790383428,0,0,0,0.2,4,68,11
105,1,0,0.528264328,0,0,0,0.2,4,94,96
106,1,1,0.540471368,1,0,49,0.2,4,49,43
107,1,0,0.651258071,0,0,0,0.2,4,52,57
108,1,0,0.519268285,0,0,0,0.2,4,79,10
109,1,0,0.738027466,0,0,0,0.2,4,58,49
110,1,1,0.598500642,1,0,77,0.2,4,77,16
111,1,0,0.573772508,0,0,0,0.2,4,93,31
112,1,1,0.474213187,1,0,22,0.2,4,22,14
113,1,0,0.739162373,0,0,0,0.2,4,61,35
114,1,0,0.703297624,0,0,0,0.2,4,47,67
115,1,1,0.492049337,1,0,62,0.2,4,62,52
116,1,1,0.465068652,1,0,21,0.2,4,21,80
117,1,0,0.490760158,0,0,0,0.2,4,68,58
118,1,0,0.726560038,0,0,0,0.2,4,2,7
119,1,1,0.624228907,1,0,23,0.2,4,23,25
120,1,1,0.675204914,1,0,92,0.2,4,92,91
121,1,0,0.699189991,0,0,0,0.2,4,77,89
122,1,0,0.735748576,0,0,0,0.2,4,54,99
123,1,0,0.965619575,0,0,0,0.2,4,7,33
124,1,0,0.930665705,0,0,0,0.2,4,20,99
125,0,0,1.299674688,1,0,62,0.8,4,2,62
126,1,1,0.718614553,1,0,97,0.8,4,97,66
127,1,0,0.628037426,0,0,0,0.8,4,84,61
128,1,1,0.543424526,1,0,45,0.8,4,45,80
129,1,1,0.523376644,1,0,100,0.8,4,100,62
130,1,1,0.561697169,1,0,80,0.8,4,80,38
131,1,1,0.537097648,1,0,49,0.8,4,49,18
132,1,1,0.444370067,1,0,14,0.8,4,14,6
133,1,1,0.775047563,1,0,22,0.8,4,22,16
134,1,0,0.733694919,0,0,0,0.8,4,84,39
135,1,1,0.525033807,1,0,33,0.8,4,33,2
136,1,1,0.706468896,1,0,74,0.8,4,74,97
137,1,0,0.542236213,0,0,0,0.8,4,16,32
138,1,0,0.555937379,0,0,0,0.8,4,74,96
139,1,0,0.54592925,0,0,0,0.8,4,6,3
140,1,1,0.54517693,1,0,72,0.8,4,72,40
141,1,1,0.585222108,1,0,13,0.8,4,13,28
142,1,1,0.515900975,1,0,99,0.8,4,99,37
143,1,1,0.458102994,1,0,60,0.8,4,60,79
144,1,1,0.67186924,1,0,27,0.8,4,27,45
145,1,1,0.537327997,1,0,44,0.8,4,44,6
146,1,0,0.817880596,0,0,0,0.8,4,94,5
147,1,1,0.516718249,1,0,51,0.8,4,51,54
148,1,1,1.278150823,1,0,7,0.8,4,7,77
149,1,1,0.463674231,1,0,66,0.8,4,66,62
150,0,1,1.080291419,0,0,0,0.2,4,45,94
151,1,0,0.546968401,0,0,0,0.2,4,15,79
152,1,0,0.730798147,0,0,0,0.2,4,78,76
153,1,0,0.522932653,0,0,0,0.2,4,54,33
154,1,0,0.696223965,0,0,0,0.2,4,9,53
155,0,0,0.434193702,1,0,65,0.2,4,91,65
156,0,0,0.346055607,1,0,52,0.2,4,87,52
157,0,1,0.500415321,0,0,0,0.2,4,6,67
158,0,0,0.327271479,1,0,24,0.2,4,65,24
159,0,0,0.431948386,1,0,99,0.2,4,89,99
160,1,0,0.951271222,0,0,0,0.2,4,35,9
161,0,1,0.694790878,0,0,0,0.2,4,67,42
162,0,0,0.716528288,1,0,99,0.2,4,46,99
163,0,0,0.850736068,1,0,49,0.2,4,45,49
164,0,0,0.473050683,1,0,62,0.2,4,2,62
165,1,0,0.963579903,0,0,0,0.2,4,87,2
166,1,0,0.653031559,0,0,0,0.2,4,94,77
167,0,0,1.293916499,1,0,75,0.2,4,48,75
168,0,0,0.97359623,1,0,22,0.2,4,57,22
169,1,1,0.968697945,1,0,100,0.2,4,100,40
170,0,1,1.066315986,0,0,0,0.2,4,41,27
171,0,0,0.814611665,1,0,8,0.2,4,22,8
172,0,1,0.750400614,0,0,0,0.2,4,87,23
173,0,1,0.812218163,0,0,0,0.2,4,69,49
174,0,1,1.179702505,0,0,0,0.8,4,18,52
175,1,1,1.107989506,1,0,1,0.8,4,1,84
176,0,1,0.750297399,0,0,0,0.8,4,17,42
177,1,1,0.405302514,1,0,21,0.8,4,21,41
178,1,0,1.117039576,0,0,0,0.8,4,91,96
179,1,1,0.667461589,1,0,71,0.8,4,71,34
180,1,1,0.66325382,1,0,14,0.8,4,14,14
181,0,1,1.4299252,0,0,0,0.8,4,43,70
182,1,1,0.577420536,1,0,67,0.8,4,67,93
183,1,0,0.994344982,0,0,0,0.8,4,33,49
184,1,0,0.820274425,0,0,0,0.8,4,60,51
185,1,1,0.885450129,1,0,22,0.8,4,22,1
186,1,1,0.883361349,1,0,19,0.8,4,19,19
187,1,0,1.028521826,0,0,0,0.8,4,21,78
188,1,1,0.728969561,1,0,72,0.8,4,72,62
189,1,0,0.838810648,0,0,0,0.8,4,26,80
190,1,1,0.548585767,1,0,28,0.8,4,28,84
191,0,1,0.936401156,0,0,0,0.8,4,49,69
192,1,1,0.569219983,1,0,23,0.8,4,23,9
193,0,1,0.933356481,0,0,0,0.8,4,36,81
194,1,1,0.565042798,1,0,64,0.8,4,64,14
195,1,0,0.763680438,0,0,0,0.8,4,75,57
196,1,0,0.997255604,0,0,0,0.8,4,50,58
197,1,1,0.532037195,1,0,62,0.8,4,62,2
198,0,1,0.899668618,0,0,0,0.8,4,32,94
199,1,0,1.136249271,0,0,0,0.8,4,31,62
0,1,1,2.583298658,1,1,27,0.75,13,27,15
1,1,1,3.357868555,1,1,78,0.75,13,78,85
2,1,1,2.799166417,1,1,64,0.75,13,64,29
3,1,1,1.894299757,1,1,73,0.75,13,73,91
4,1,1,1.68688073,1,1,90,0.75,13,90,12
5,1,0,2.278198756,0,1,0,0.75,13,77,62
6,1,1,2.292231794,1,1,21,0.75,13,21,29
7,1,1,1.871702093,1,1,5,0.75,13,5,51
8,1,0,1.063463424,0,1,0,0.75,13,16,54
9,1,1,2.193864534,1,1,72,0.75,13,72,6
10,1,1,1.478632055,1,1,13,0.75,13,13,44
11,1,1,1.489751486,1,1,23,0.75,13,23,22
12,1,0,1.050831808,0,1,0,0.75,13,46,92
13,1,1,0.929897675,1,1,47,0.75,13,47,70
14,1,1,0.454529048,1,1,9,0.75,13,9,12
15,1,1,0.667196673,1,1,51,0.75,13,51,36
16,1,1,0.726090186,1,1,8,0.75,13,8,31
17,1,1,0.522160816,1,1,17,0.75,13,17,31
18,1,1,0.758443921,1,1,75,0.75,13,75,57
19,1,1,0.443935631,1,1,34,0.75,13,34,80
20,1,1,0.836935534,1,1,31,0.75,13,31,47
21,1,1,0.778754492,1,1,82,0.75,13,82,80
22,1,1,0.6847771,1,1,99,0.75,13,99,42
23,1,1,0.574611295,1,1,97,0.75,13,97,74
24,1,1,0.928124194,1,1,58,0.75,13,58,36
25,1,1,1.078797386,1,1,24,0.75,13,24,95
26,1,1,0.452898404,1,1,30,0.75,13,30,76
27,1,1,0.811165532,1,1,68,0.75,13,68,2
28,1,1,0.478653437,1,1,58,0.75,13,58,76
29,1,0,0.45652106,0,1,0,0.75,13,20,92
30,1,1,0.725926822,1,1,96,0.75,13,96,35
31,1,1,0.481115869,1,1,34,0.75,13,34,8
32,1,1,0.530497503,1,1,15,0.75,13,15,86
33,1,1,0.437160737,1,1,33,0.75,13,33,10
34,1,0,0.756350555,0,1,0,0.75,13,12,55
35,1,1,0.687165976,1,1,78,0.75,13,78,92
36,1,0,0.463608142,0,1,0,0.75,13,80,53
37,1,1,0.502361719,1,1,59,0.75,13,59,6
38,1,1,0.57364052,1,1,8,0.75,13,8,45
39,1,1,0.562400918,1,1,20,0.75,13,20,70
40,1,0,0.686334188,0,1,0,0.75,13,78,27
41,1,1,0.901272228,1,1,36,0.75,13,36,90
42,1,0,0.569063767,0,1,0,0.75,13,84,46
43,1,1,0.577926468,1,1,14,0.75,13,14,24
44,1,0,0.51112606,0,1,0,0.75,13,70,20
45,1,1,0.557643695,1,1,20,0.75,13,20,85
46,1,0,0.893492346,0,1,0,0.75,13,40,75
47,1,1,0.730736219,1,1,34,0.75,13,34,67
48,1,1,0.489689476,1,1,93,0.75,13,93,11
49,1,1,0.512832399,1,1,84,0.75,13,84,84
50,1,1,0.893711733,1,1,63,0.75,13,63,46
51,1,0,0.442552171,0,1,0,0.75,13,87,66
52,1,1,0.561941618,1,1,22,0.75,13,22,91
53,1,1,0.480540247,1,1,7,0.75,13,7,12
54,1,1,0.887487229,1,1,68,0.75,13,68,61
55,1,0,0.438556599,0,1,0,0.75,13,54,2
56,1,1,0.873256615,1,1,52,0.75,13,52,10
57,1,1,0.606725543,1,1,26,0.75,13,26,91
58,1,0,0.560099284,0,1,0,0.75,13,86,55
59,1,1,0.422627344,1,1,83,0.75,13,83,65
60,1,1,0.577048067,1,1,2,0.75,13,2,24
61,1,1,0.55438155,1,1,48,0.75,13,48,63
62,1,0,0.62572621,0,1,0,0.75,13,95,8
63,1,1,0.498120247,1,1,46,0.75,13,46,65
64,1,1,0.572947721,1,1,85,0.75,13,85,18
65,1,0,0.472723587,0,1,0,0.75,13,54,62
66,1,1,0.565297418,1,1,44,0.75,13,44,98
67,1,0,0.404485834,0,1,0,0.75,13,3,67
68,1,0,0.495996945,0,1,0,0.75,13,51,34
69,1,1,0.64674241,1,1,88,0.75,13,88,46
70,1,1,0.551874643,1,1,91,0.75,13,91,3
71,1,0,0.578367807,0,1,0,0.75,13,29,53
72,1,1,0.553841851,1,1,14,0.75,13,14,99
73,1,1,0.456191767,1,1,1,0.75,13,1,73
74,1,1,0.574266178,1,1,32,0.75,13,32,40
75,1,1,0.774674673,1,1,54,0.75,13,54,60
76,1,1,0.776457562,1,1,83,0.75,13,83,58
77,1,0,0.562461645,0,1,0,0.75,13,68,51
78,1,1,0.566268193,1,1,92,0.75,13,92,15
79,1,0,0.478471257,0,1,0,0.75,13,76,30
80,1,1,0.601023633,1,1,17,0.75,13,17,51
81,1,0,0.645473133,0,1,0,0.75,13,97,15
82,1,0,0.432499736,0,1,0,0.75,13,35,41
83,1,1,0.415243042,1,1,60,0.75,13,60,60
84,1,1,0.801894422,1,1,74,0.75,13,74,81
85,1,1,0.662654559,1,1,88,0.75,13,88,48
86,1,1,0.529559658,1,1,34,0.75,13,34,68
87,1,1,0.459491545,1,1,47,0.75,13,47,76
88,1,1,0.42226897,1,1,17,0.75,13,17,19
